#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   HLPW-6 Surface Pressure & Skin Friction Distribution DATA SUBMITTAL FORM for Test Case 1, March 3rd 2026, RevNew
#   Author: DJH, adapted from HLPW-5 submission files
#
#       NOMENCLATURE:
#                  N:   Number of unknowns (grid points for node-centered code, grid cells for cell-centered code)
#            X, Y, Z:   Coordinates of each computational point on the pressure cut in inches
#                 CP:   Coefficient of pressure - give mean if not converged to steady-state
#                 CF:   Skin-friction coefficient at wall = tau_w/(freestream dynamic pressure) 
#                                               - give mean if not converged to steady-state
#      CFX, CFY, CFZ:   Components of skin-friction coefficient at wall
#                                               - give mean if not converged to steady-state
#
#              ALPHA:   Angle of attack, deg.
#                MAC:   Mean aerodynamic chord = 30 inches
#                MRC:   x = 34.8082 inches, y = 0.0 inches, z = 0 inches
#
#                XXX:   Participant ID (assigned by HLPW committee); e.g., 001, 020, 147
#                TFG:   TFG the submission should fall under (e.g. R, S, A, H)
#            DATASET:   Sequential number, should start at 01 for each participant and TFG
#
#    E.g. TITLE field could be: 001_TC1_S_20 for the 20th submission by participant 1 to the scale resolving TFG
#
#             Nomenclature for pressure bands:
#             W:      Indicates plane on the wing (along chordwise rows WA to WG, spanwise row WSA-WSF)
#             S:      Indicates cut on slat element (along chordwise rows SA to SG)
#             Flap:   Indicates cut on flap element (along chordwise rows FA to FC, spanwise row FSF)
#
#            The cut locations for CRM-HLS are defined on <insert website location here>
#
#    FLOW CONDITIONS:
#            Angles of Attack: 10, 15, 20, 25, 30, 35 deg
#                 Mach Number: 0.20
#             Reynolds Number: 3.55 million (based on MAC)
#             Freestream Temp: 518.67 R
#
#              NOTES: 1. All numerical data fields can be free-formatted
#                     2. Please use at least 5 decimal places in the numerical values for CP, CF, etc.
#                     3. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#                     4. If not converged to steady-state (i.e., if run with a scale-resolving simulation
#                        or run time-accurately), give mean values of everything
#
#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 

TITLE = "001_TC1_S_01"

#                            <----- Optional ----->
VARIABLES = "X" "Y" "Z" "CP" "CF" "CFX" "CFY" "CFZ"

# the following lines need the quotes, modify string to numeric value within quotes
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_10p0  = 79892960
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_15p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_20p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_25p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_30p0  = 175511672
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_35p0  = -999

# The following section is for AoA=10 deg:
# Chordwise rows:
# Row A
ZONE T="001 TC1 Row SA, <greek>a<\greek> = 10<math>0<\math>"
 8.591991563E-01 8.413508564E-01 3.918754689E-02 -1.642473123E+00 4.701558169E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.613264873E-01 8.441552714E-01 3.918653498E-02 -1.643222851E+00 4.749085302E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.618579339E-01 8.448558662E-01 3.918689073E-02 -1.643567749E+00 4.789635684E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.634242438E-01 8.469206991E-01 3.918676303E-02 -1.642203440E+00 4.975010197E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.640497831E-01 8.477453342E-01 3.918633532E-02 -1.641486641E+00 5.047794022E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.655711519E-01 8.497509221E-01 3.918686304E-02 -1.641151197E+00 5.253333046E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.661072003E-01 8.504575833E-01 3.918715648E-02 -1.640683260E+00 5.310205764E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.673559243E-01 8.521037495E-01 3.918571547E-02 -1.638738846E+00 5.422393699E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.694543853E-01 8.548701058E-01 3.918755127E-02 -1.631770641E+00 5.410479732E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.695469432E-01 8.549921230E-01 3.918743716E-02 -1.631492638E+00 5.414453277E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.697694687E-01 8.552854735E-01 3.918760397E-02 -1.630887316E+00 5.422305882E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.721396322E-01 8.584100095E-01 3.918607252E-02 -1.625027950E+00 5.457211935E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.730340334E-01 8.595890794E-01 3.918648305E-02 -1.622955475E+00 5.503394034E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.749699118E-01 8.621411066E-01 3.918605341E-02 -1.621666146E+00 5.530809444E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.762954287E-01 8.638885072E-01 3.918600257E-02 -1.620428054E+00 5.543709770E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.781004730E-01 8.662680586E-01 3.918534886E-02 -1.620965701E+00 5.337643284E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.800983297E-01 8.689017904E-01 3.918649867E-02 -1.620494696E+00 5.301938184E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.811808991E-01 8.703289185E-01 3.918605638E-02 -1.622050484E+00 5.246506884E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.832216460E-01 8.730191916E-01 3.918560066E-02 -1.624217113E+00 5.148642450E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.847000923E-01 8.749681958E-01 3.918656352E-02 -1.623824231E+00 5.132959973E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.859908471E-01 8.766697702E-01 3.918526793E-02 -1.624793862E+00 5.106995978E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.874720614E-01 8.786224234E-01 3.918648065E-02 -1.622466393E+00 5.039506256E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.887743408E-01 8.803391905E-01 3.918563534E-02 -1.621312605E+00 4.983894934E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.896754843E-01 8.815271488E-01 3.918605441E-02 -1.621694548E+00 4.924644303E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.914249993E-01 8.838334971E-01 3.918575015E-02 -1.622653993E+00 4.873613262E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.926639281E-01 8.854667505E-01 3.918607663E-02 -1.623153148E+00 4.883425147E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.939576143E-01 8.871721894E-01 3.918584526E-02 -1.624675836E+00 4.837686491E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.954722745E-01 8.891689335E-01 3.918616424E-02 -1.623483904E+00 4.786749419E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.965124331E-01 8.905401524E-01 3.918595084E-02 -1.623436030E+00 4.751497554E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.982017430E-01 8.927671336E-01 3.918624513E-02 -1.623747247E+00 4.723847457E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 8.991036961E-01 8.939561591E-01 3.918626459E-02 -1.623857441E+00 4.714697910E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.008619433E-01 8.962740188E-01 3.918593425E-02 -1.622068256E+00 4.794172771E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.017108407E-01 8.973931022E-01 3.918593105E-02 -1.620594738E+00 4.763250127E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.038251412E-01 9.001803393E-01 3.918750107E-02 -1.615684395E+00 4.878846622E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.041305652E-01 9.005829733E-01 3.918726812E-02 -1.615120015E+00 4.888273998E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.043345285E-01 9.008518537E-01 3.918742904E-02 -1.614795599E+00 4.907287595E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.064753939E-01 9.036741108E-01 3.918573328E-02 -1.612228539E+00 5.062823296E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.082985644E-01 9.060775576E-01 3.918672121E-02 -1.610838945E+00 5.112681556E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.090623994E-01 9.070845050E-01 3.918645672E-02 -1.610187405E+00 5.095515985E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.115879755E-01 9.104139181E-01 3.918718176E-02 -1.606749803E+00 5.173263580E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.118597892E-01 9.107722443E-01 3.918703540E-02 -1.606315613E+00 5.210119912E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.139944076E-01 9.135862661E-01 3.918758108E-02 -1.602181865E+00 5.626452917E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.146052832E-01 9.143915704E-01 3.918740657E-02 -1.601073696E+00 5.743101762E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.146856153E-01 9.144974704E-01 3.918744899E-02 -1.600901527E+00 5.753397690E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.172113552E-01 9.178270994E-01 3.918615474E-02 -1.598305676E+00 5.768753419E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.180147477E-01 9.188861946E-01 3.918663320E-02 -1.597859500E+00 5.708701563E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.196753086E-01 9.210752766E-01 3.918525989E-02 -1.597680581E+00 5.475079740E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.218016027E-01 9.238783247E-01 3.918733164E-02 -1.596130968E+00 5.313251972E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.219890020E-01 9.241253692E-01 3.918718744E-02 -1.595947700E+00 5.304107147E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.221574931E-01 9.243474874E-01 3.918728448E-02 -1.596165043E+00 5.291816896E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.243219130E-01 9.272007958E-01 3.918507131E-02 -1.597388176E+00 5.190857938E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.256360789E-01 9.289332327E-01 3.918675452E-02 -1.598151672E+00 5.069226176E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.264722003E-01 9.300354738E-01 3.918653217E-02 -1.598580563E+00 4.989274938E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.281206731E-01 9.322086202E-01 3.918602346E-02 -1.597508094E+00 4.812012245E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.292296268E-01 9.336705302E-01 3.918623584E-02 -1.596726874E+00 4.694939440E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.309247046E-01 9.359051150E-01 3.918587605E-02 -1.593757069E+00 4.643193375E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.324415542E-01 9.379047455E-01 3.918628094E-02 -1.592260151E+00 4.621968365E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.339886562E-01 9.399442570E-01 3.918617200E-02 -1.590235985E+00 4.656998534E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.356145878E-01 9.420876879E-01 3.918602874E-02 -1.588663677E+00 4.693860002E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.372778843E-01 9.442803762E-01 3.918627950E-02 -1.585528307E+00 4.796989120E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.386396223E-01 9.460755264E-01 3.918559082E-02 -1.582816811E+00 4.820185903E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.404314950E-01 9.484377138E-01 3.918616358E-02 -1.579141422E+00 4.930982975E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.417350293E-01 9.501561353E-01 3.918671280E-02 -1.578184643E+00 5.002099883E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.430283744E-01 9.518611245E-01 3.918512950E-02 -1.579551863E+00 4.954709338E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.443060001E-01 9.535453911E-01 3.918638423E-02 -1.580160767E+00 4.833921150E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.456601708E-01 9.553305655E-01 3.918575680E-02 -1.580864732E+00 4.714627885E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.473279618E-01 9.575291787E-01 3.918720584E-02 -1.580407614E+00 4.432224509E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.476601123E-01 9.579670457E-01 3.918722700E-02 -1.580184520E+00 4.374650844E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.493184719E-01 9.601532257E-01 3.918607249E-02 -1.577217424E+00 4.202243294E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.504283785E-01 9.616163918E-01 3.918649140E-02 -1.576543497E+00 4.148916813E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.516251211E-01 9.631940320E-01 3.918554594E-02 -1.575203269E+00 4.156295866E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.528868395E-01 9.648573285E-01 3.918650281E-02 -1.574706143E+00 4.159171144E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.540584392E-01 9.664018233E-01 3.918567090E-02 -1.574121867E+00 4.175563841E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.566474627E-01 9.698148778E-01 3.918697815E-02 -1.574317853E+00 4.163793055E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.569789113E-01 9.702518193E-01 3.918669275E-02 -1.574488574E+00 4.165798091E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.573300343E-01 9.707146973E-01 3.918720087E-02 -1.575006760E+00 4.186815202E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.597112891E-01 9.738538546E-01 3.918649348E-02 -1.580321368E+00 4.347694653E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.604162517E-01 9.747831918E-01 3.918654635E-02 -1.582757358E+00 4.408074180E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.625208923E-01 9.775576946E-01 3.918712794E-02 -1.592136795E+00 4.439920533E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.629146683E-01 9.780768011E-01 3.918664687E-02 -1.593809935E+00 4.436648763E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.633552762E-01 9.786576451E-01 3.918705561E-02 -1.595838813E+00 4.401500975E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.653161490E-01 9.812426218E-01 3.918618862E-02 -1.606690447E+00 4.130258588E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.669577393E-01 9.834066952E-01 3.918752356E-02 -1.610868990E+00 3.751510165E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.672460887E-01 9.837868201E-01 3.918711903E-02 -1.611522569E+00 3.688536806E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.675087919E-01 9.841331362E-01 3.918751050E-02 -1.612164153E+00 3.643895503E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.691186051E-01 9.862553184E-01 3.918622759E-02 -1.615499889E+00 3.348921834E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.706021625E-01 9.882110605E-01 3.918691547E-02 -1.618169875E+00 3.304994750E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.712177779E-01 9.890226132E-01 3.918642972E-02 -1.619589212E+00 3.276476606E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.736261833E-01 9.921975625E-01 3.918764460E-02 -1.623428790E+00 3.538737801E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.736717771E-01 9.922576678E-01 3.918761995E-02 -1.623509754E+00 3.543944405E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.736830803E-01 9.922725687E-01 3.918762552E-02 -1.623540753E+00 3.546974306E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.760693549E-01 9.954183435E-01 3.918666702E-02 -1.628497325E+00 4.117656850E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.765366861E-01 9.960344163E-01 3.918686892E-02 -1.628855406E+00 4.262274320E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.786886921E-01 9.988713598E-01 3.918607633E-02 -1.629443990E+00 4.903815685E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.796813283E-01 1.000179931E+00 3.918667120E-02 -1.627899947E+00 5.181449128E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.810063981E-01 1.001926742E+00 3.918624104E-02 -1.626351512E+00 5.522885846E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.832213256E-01 1.004846634E+00 3.918742833E-02 -1.619219402E+00 5.908358082E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.834302545E-01 1.005122060E+00 3.918724845E-02 -1.618694161E+00 5.948556980E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.835628536E-01 1.005296863E+00 3.918735689E-02 -1.617982104E+00 5.965792832E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.862374252E-01 1.008822693E+00 3.918753977E-02 -1.603933759E+00 6.116919864E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.863750154E-01 1.009004076E+00 3.918741251E-02 -1.603342913E+00 6.124985504E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.889388223E-01 1.012383888E+00 3.918736232E-02 -1.589124377E+00 5.996076503E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.891016798E-01 1.012598579E+00 3.918741234E-02 -1.588433305E+00 6.000830547E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.916384398E-01 1.015942736E+00 3.918685529E-02 -1.580840145E+00 5.979149434E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.920837861E-01 1.016529826E+00 3.918701208E-02 -1.579177748E+00 5.949952948E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.943058034E-01 1.019459064E+00 3.918623722E-02 -1.572885168E+00 5.906185017E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.951182364E-01 1.020530077E+00 3.918621584E-02 -1.571221618E+00 5.852900446E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.970320649E-01 1.023053036E+00 3.918515212E-02 -1.568155934E+00 5.918927463E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.982469160E-01 1.024654549E+00 3.918665447E-02 -1.565898343E+00 5.930665114E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 9.992865757E-01 1.026025110E+00 3.918656033E-02 -1.564704205E+00 5.970253496E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.000624112E+00 1.027788355E+00 3.918587501E-02 -1.564813865E+00 6.104986353E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.002114207E+00 1.029752716E+00 3.918657438E-02 -1.564307611E+00 6.161457713E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.003195650E+00 1.031178359E+00 3.918628443E-02 -1.564016930E+00 6.231738369E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.005541984E+00 1.034271480E+00 3.918740406E-02 -1.566357350E+00 6.399519249E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.005826251E+00 1.034646224E+00 3.918722251E-02 -1.566717888E+00 6.413738843E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.006355512E+00 1.035343938E+00 3.918759593E-02 -1.567861699E+00 6.458178230E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.008065332E+00 1.037597956E+00 3.918633854E-02 -1.572302870E+00 6.594235874E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.009965631E+00 1.040103080E+00 3.918686818E-02 -1.576331334E+00 6.634179832E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.010355770E+00 1.040617393E+00 3.918679909E-02 -1.577106953E+00 6.625272476E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.012207764E+00 1.043058836E+00 3.918666501E-02 -1.581573399E+00 6.536093217E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.013154826E+00 1.044307328E+00 3.918741621E-02 -1.582794458E+00 6.437337821E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.014238526E+00 1.045735947E+00 3.918645114E-02 -1.584600214E+00 6.341705718E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.014674059E+00 1.046310100E+00 3.918665630E-02 -1.585317642E+00 6.299830194E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.016837812E+00 1.049162530E+00 3.918732840E-02 -1.586287352E+00 5.908664061E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.016885824E+00 1.049225822E+00 3.918728296E-02 -1.586272341E+00 5.899742235E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.017059608E+00 1.049454919E+00 3.918740067E-02 -1.586101086E+00 5.864039160E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.018960339E+00 1.051960613E+00 3.918619244E-02 -1.584835068E+00 5.473473843E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.019511535E+00 1.052687242E+00 3.918681698E-02 -1.583507688E+00 5.360996647E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.020888104E+00 1.054501943E+00 3.918619031E-02 -1.581688598E+00 5.105905693E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.022450000E+00 1.056560957E+00 3.918715669E-02 -1.579567578E+00 4.849586844E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.022801973E+00 1.057024955E+00 3.918668350E-02 -1.579043638E+00 4.791926426E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.023193824E+00 1.057541524E+00 3.918718986E-02 -1.578433389E+00 4.738836014E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.024815306E+00 1.059679091E+00 3.918603178E-02 -1.576082376E+00 4.512961378E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.026272671E+00 1.061600304E+00 3.918620306E-02 -1.573035151E+00 4.338321173E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.027264709E+00 1.062908085E+00 3.918653442E-02 -1.570318543E+00 4.269933478E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.028656054E+00 1.064742266E+00 3.918683108E-02 -1.567255183E+00 4.207698463E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.029732542E+00 1.066161377E+00 3.918712227E-02 -1.566392954E+00 4.216955073E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.030800936E+00 1.067569818E+00 3.918600342E-02 -1.565473227E+00 4.255561034E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.033220542E+00 1.070759534E+00 3.918766551E-02 -1.561488302E+00 4.397349957E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.033307770E+00 1.070874524E+00 3.918758450E-02 -1.561344700E+00 4.400743617E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.033434531E+00 1.071041630E+00 3.918769640E-02 -1.561230933E+00 4.403144632E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.035692196E+00 1.074017861E+00 3.918492640E-02 -1.561106574E+00 4.425378761E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.037291854E+00 1.076126657E+00 3.918712989E-02 -1.561287748E+00 4.536347766E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.038004968E+00 1.077066739E+00 3.918633573E-02 -1.561854656E+00 4.575581439E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.039598721E+00 1.079167750E+00 3.918742604E-02 -1.561784987E+00 4.676932074E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.039993289E+00 1.079687901E+00 3.918715121E-02 -1.561838486E+00 4.697560532E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.040174418E+00 1.079926680E+00 3.918732063E-02 -1.561405589E+00 4.704961767E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.041860013E+00 1.082148764E+00 3.918591869E-02 -1.558804181E+00 4.741196853E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.043592237E+00 1.084432318E+00 3.918771179E-02 -1.554916455E+00 4.898876304E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.043627773E+00 1.084479163E+00 3.918768133E-02 -1.554879150E+00 4.901945358E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.044072093E+00 1.085064901E+00 3.918776770E-02 -1.554696327E+00 4.976087069E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.045336376E+00 1.086731578E+00 3.918772814E-02 -1.554249214E+00 5.185891287E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.045444548E+00 1.086874179E+00 3.918780531E-02 -1.554238781E+00 5.194429367E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.047081711E+00 1.089032416E+00 3.918612084E-02 -1.555722249E+00 5.241563708E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.048363395E+00 1.090722033E+00 3.918693871E-02 -1.556538755E+00 5.157900665E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.049371830E+00 1.092051431E+00 3.918613726E-02 -1.556619531E+00 5.086119913E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.051448203E+00 1.094788669E+00 3.918593459E-02 -1.554094146E+00 5.069578906E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.052507303E+00 1.096184858E+00 3.918645043E-02 -1.553125336E+00 5.088260744E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.054427725E+00 1.098716509E+00 3.918592534E-02 -1.551624046E+00 5.153843432E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.055868831E+00 1.100616289E+00 3.918614350E-02 -1.550386051E+00 5.163508838E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.057516987E+00 1.102789018E+00 3.918553406E-02 -1.549619543E+00 5.088108379E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 1.059465760E+00 1.105358043E+00 3.918632730E-02 -1.548271295E+00 5.028706657E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
